Temperature,Humidity,Plant
24.09874353,80.57226761,Jute  
23.18866654,86.20899734,Jute  
26.24347471,78.51063754,Jute  
23.75091572,71.14782585,Jute  
26.13871511,79.1188943,Jute  
26.14576648,71.23690851,Jute  
26.91643698,73.48655995,Jute  
26.5232969,77.17331847,Jute  
23.81579631,80.94023552,Jute  
26.50838667,86.84264005,Jute  
26.63952463,70.95705996,Jute  
23.3250131,79.79609448,Jute  
26.47549543,73.96164569,Jute  
23.78756036,74.36794079,Jute  
25.49941707,75.99987588,Jute  
23.24925555,73.65346838,Jute  
26.98582182,89.05587886,Jute  
23.61475336,86.14290267,Jute  
23.87484465,86.79261344,Jute  
23.92887902,88.07112278,Jute  
24.81441246,81.68688879,Jute  
24.44743944,82.286484,Jute  
26.57421679,73.81994896,Jute  
26.33377983,57.36469955,Coffee  
26.45288458,55.32222678,Coffee  
25.70822684,52.88667115,Coffee  
24.12832546,56.18107663,Coffee  
23.44372334,60.39523266,Coffee  
23.4123707,52.26994674,Coffee  
23.05951896,50.40609436,Coffee  
23.07895447,63.65861483,Coffee  
27.6496114,51.11044023,Coffee  
25.46743689,69.35161206,Coffee  
26.7350622,55.55164819,Coffee  
26.20811417,52.50987966,Coffee  
27.0424167,57.27927475,Coffee  
24.65090184,51.93952357,Coffee  
27.35152643,55.99375012,Coffee  
25.17787724,62.26244581,Coffee  
23.11438731,68.00096043,Coffee  
27.22783677,52.95261751,Coffee  
23.26316991,60.5160021,Coffee  
25.234661,57.53161469,Coffee  
25.59535262,57.72920846,Coffee  
25.5674832,60.49244602,Coffee  
25.67324193,51.29043632,Coffee  
24.40726724,62.65692638,Coffee  
23.69287069,66.76090123,Coffee  
24.53460016,66.99765375,Coffee  
27.13140403,52.89368299,Coffee  
27.56088634,68.49299897,Coffee  
23.59302313,55.27564977,Coffee  
23.17714381,52.13864034,Coffee  
24.71384065,51.29142534,Coffee  
24.38534644,64.72543073,Coffee  
27.15998538,51.59100753,Coffee  
26.53543168,67.09608099,Coffee  
27.01207284,60.76645256,Coffee  
27.55906475,58.45742907,Coffee  
23.32293161,53.00366334,Coffee  
24.23850608,54.30329632,Coffee  
23.42611644,64.10651528,Coffee  
26.02241444,55.83288958,Coffee  
24.83846178,56.7685316,Coffee  
26.24092174,65.64381357,Coffee  
24.43011925,66.02411187,Coffee  
26.00373964,62.1445102,Coffee  
26.22367404,62.26594559,Coffee  
27.09617155,63.55324262,Coffee  
25.64004392,61.03273481,Coffee  
27.74576987,54.36976075,Coffee  
26.24928198,54.28617819,Coffee  
26.67377159,52.24226285,Coffee  
27.10210397,55.7497332,Coffee  
27.62975458,61.26002598,Coffee  
27.5364547,55.51673151,Coffee  
23.56960509,50.56339727,Coffee  
24.99451759,57.93250202,Coffee  
27.56441788,54.41094079,Coffee  
23.98143338,61.10935084,Coffee  
24.22984659,67.37768353,Coffee  
25.60153969,68.66257977,Coffee  
24.31274458,53.57285558,Coffee  
26.36629861,52.25738495,Coffee  
26.5602777,57.1621814,Coffee  
26.35034208,58.50650238,Coffee  
25.20406808,57.88370456,Coffee  
23.35723208,55.18792166,Coffee  
23.60567546,59.68849145,Coffee  
24.18471151,69.94807345,Coffee  
26.44414097,53.83876189,Coffee  
26.12492233,63.37479229,Coffee  
27.77363343,64.47858698,Coffee  
25.55656667,62.67087838,Coffee  
27.92374437,67.96910852,Coffee  
26.05968403,52.31098539,Coffee  
26.35770906,64.57578034,Coffee  
24.91370487,54.15319242,Coffee  
27.31317116,68.4233391,Coffee  
26.1387869,52.26311691,Coffee  
23.1069385,67.06230539,Coffee  
23.52648086,68.44030686,Coffee  
25.11711046,68.48030408,Coffee  
24.02952505,58.84880599,Coffee  
26.70897548,69.71184111,Coffee  
26.71717393,50.50148528,Coffee  
24.59245684,56.46829641,Coffee  
27.51006055,50.66687215,Coffee  
27.57847581,58.52534263,Coffee  
26.65069302,57.56695719,Coffee  
26.97251562,62.0183627,Coffee  
23.17124551,52.97841162,Coffee  
23.52652084,65.44340921,Coffee  
27.30901814,55.196224,Coffee  
27.54823036,62.88179198,Coffee  
25.627355,57.04151119,Coffee  
23.29250318,50.04557009,Coffee  
24.91461008,53.74144743,Coffee  
26.77463708,66.4132686,Coffee  
27.41711238,56.63636248,Coffee  
24.13179691,67.22512329,Coffee  
26.2724184,52.12739421,Coffee  
23.60301571,60.39647474,Coffee  
20.87974371,82.00274423,Rice 
21.77046169,80.31964408,Rice  
23.00445915,82.3207629,Rice  
26.49109635,80.15836264,Rice  
20.13017482,81.60487287,Rice  
23.05804872,83.37011772,Rice  
22.70883798,82.63941394,Rice  
20.27774362,82.89408619,Rice  
24.51588066,83.5352163,Rice  
23.22397386,83.03322691,Rice  
26.52723513,81.41753846,Rice  
23.97898217,81.45061596,Rice  
26.80079604,80.88684822,Rice  
24.01497622,82.05687182,Rice  
25.66585205,80.66385045,Rice  
24.28209415,80.30025587,Rice  
21.58711777,82.7883708,Rice  
23.79391957,80.41817957,Rice  
21.8652524,80.1923008,Rice  
23.57943626,83.58760316,Rice  
21.32504158,80.47476396,Rice  
25.15745531,83.11713476,Rice  
21.94766735,80.97384195,Rice  
21.0525355,82.67839517,Rice  
23.48381344,81.33265073,Rice  
25.0756354,80.52389148,Rice  
26.35927159,84.04403589,Rice  
24.52922681,80.54498576,Rice  
20.77576147,84.49774397,Rice  
22.30157427,80.64416466,Rice  
21.44653958,84.94375962,Rice  
22.17931888,80.33127223,Rice  
24.52783742,82.73685569,Rice  
20.26707606,81.63895217,Rice  
25.7354293,83.88266234,Rice  
26.79533926,82.1480873,Rice  
26.75754171,81.17734011,Rice  
23.86330467,83.15250801,Rice  
21.01944696,82.95221726,Rice  
24.17298839,83.7287574,Rice  
22.78133816,82.06719137,Rice  
25.62980105,83.52842314,Rice  
25.59704938,80.14509262,Rice  
23.83067496,84.81360127,Rice  
26.31355498,82.36698992,Rice  
24.8972823,80.52586088,Rice  
24.958779,84.47963372,Rice  
23.24113501,84.59201843,Rice  
21.66628296,80.70960551,Rice  
24.63544858,80.41363018,Rice  
23.43121862,83.06310136,Rice  
20.0454142,80.3477562,Rice  
23.85724032,82.22572988,Rice  
21.97199397,81.89918197,Rice  
26.22916897,83.83625819,Rice  
23.44676801,84.79352417,Rice  
25.65553461,83.47021081,Rice  
24.44345477,82.45432595,Rice  
20.2801937,82.1235421,Rice  
21.7238313,80.2389895,Rice  
20.41447029,82.20802629,Rice  
25.75528612,83.51827127,Rice  
20.61521424,83.77345559,Rice  
21.84106875,80.72886384,Rice  
20.08369642,83.29114712,Rice  
24.45802087,82.74835604,Rice  
21.14347496,80.33502926,Rice  
25.78720567,82.11124033,Rice  
23.64124821,80.28597873,Rice  
23.43191632,80.56887849,Rice  
24.97669518,83.891805,Rice  
22.72791041,82.1706881,Rice  
24.87300744,82.84022551,Rice  
21.32376327,83.00320459,Rice  
26.29465461,84.56919326,Rice  
22.2286982,81.85872947,Rice  
26.73072391,81.78596776,Rice  
24.88921174,81.97927117,Rice  
26.88444878,81.46033732,Rice  
22.67846116,83.72874389,Rice  
26.08867875,80.37979919,Rice  
25.42977518,82.94682591,Rice  
26.40323239,81.05635517,Rice  
26.04371967,84.96907151,Rice  
25.2827223,80.54372813,Rice  
22.08576562,83.47038318,Rice  
23.28617173,81.43321641,Rice  
25.48591986,81.40633547,Rice  
23.67575393,81.03569343,Rice  
20.82477109,84.1341879,Rice  
26.92995077,81.91411159,Rice  
23.83509503,83.88387074,Rice  
26.52872817,80.12267476,Rice  
26.46428311,83.85642678,Rice  
22.69657794,82.81088865,Rice  
22.68319059,83.46358271,Rice  
21.53346343,82.14004101,Rice  
21.40865769,83.3293191,Rice  
26.54348085,84.67353597,Rice  
23.35905428,83.59512273,Rice  
22.61359953,63.69070564,Maize  
26.10018422,71.57476937,Maize  
23.55882094,71.59351368,Maize  
19.97215954,57.68272924,Maize  
18.47891261,62.69503871,Maize  
21.77689322,57.80840636,Maize  
25.6217169,66.50415474,Maize  
25.19192419,66.6902901,Maize  
20.41683147,62.5542482,Maize  
24.92162194,66.78627406,Maize  
23.31689124,73.4541537,Maize  
24.84016732,68.3584573,Maize  
22.27526694,58.84015925,Maize  
18.87751445,65.76816093,Maize  
25.19008683,60.2001687,Maize  
18.25405352,55.28220433,Maize  
24.6129118,70.4162444,Maize  
25.1420613,65.26185135,Maize  
23.09348056,60.1159381,Maize  
18.05033737,62.89366992,Maize  
24.9321581,73.80435276,Maize  
18.14710054,71.09445342,Maize  
18.28362235,66.65952796,Maize  
18.83344471,58.75082029,Maize  
25.71895816,67.22190688,Maize  
25.33797709,68.49835977,Maize  
23.89114571,57.48775781,Maize  
21.53574127,71.50905983,Maize  
23.08974909,63.10459626,Maize  
25.61707368,63.4711755,Maize  
21.44526922,63.1621551,Maize  
18.51816776,55.53128131,Maize  
22.53510514,67.99257471,Maize  
23.02038334,61.89472002,Maize  
24.89364635,65.61418761,Maize  
25.77175115,74.089114,Maize  
19.39851734,62.35750641,Maize  
21.54156232,59.64024162,Maize  
23.79746068,74.82913698,Maize  
18.9802729,74.52600826,Maize  
24.10859207,73.13112261,Maize  
24.7947077,70.04556743,Maize  
21.63162756,60.27766379,Maize  
25.37548751,57.21025565,Maize  
22.21738222,72.85462807,Maize  
20.58314011,69.00128641,Maize  
24.87502824,68.74248334,Maize  
20.03728219,56.35606753,Maize  
25.95263264,61.89082199,Maize  
19.28889933,65.47050802,Maize  
20.57981887,65.34583901,Maize  
24.71417533,56.73426469,Maize  
20.27317074,63.91281869,Maize  
18.41932981,64.23580251,Maize  
23.39128187,61.74427165,Maize  
19.84939404,61.24500053,Maize  
21.869274,61.91044947,Maize  
22.8056033,56.50768935,Maize  
19.0781471,69.02298571,Maize  
22.02720976,65.35549924,Maize  
23.80546189,59.24537979,Maize  
18.52510753,69.0276233,Maize  
23.50297882,61.32026065,Maize  
26.54986394,72.89187265,Maize  
19.29563411,69.63481219,Maize  
20.68899915,59.4375337,Maize  
19.32666088,68.034493,Maize  
24.60532218,73.58868502,Maize  
22.27373646,59.52193158,Maize  
25.70196694,61.33450447,Maize  
19.20129357,68.30578978,Maize  
21.70181447,60.47470519,Maize  
20.51716779,59.21235483,Maize  
23.30355338,73.62548442,Maize  
24.2547451,55.64709899,Maize  
24.86374934,65.7420046,Maize  
22.6265115,65.77472881,Maize  
18.04185513,60.61494304,Maize  
23.26237612,72.33125523,Maize  
22.88330922,71.59722446,Maize  
25.97482359,69.36385721,Maize  
26.14384005,66.20569924,Maize  
18.66116213,61.55327249,Maize  
25.10787449,55.97732754,Maize  
23.33844615,59.24580604,Maize  
25.08239719,65.92195844,Maize  
25.36768364,72.52054555,Maize  
25.34217103,63.31801994,Maize  
25.00933355,67.816568,Maize  
18.66746724,71.516474,Maize  
20.37999665,63.73849998,Maize  
18.09300227,72.61024172,Maize  
26.16985907,71.96246617,Maize  
18.65396672,61.37879671,Maize  
26.07470121,59.37147589,Maize  
18.92851916,72.80086137,Maize  
23.30546753,63.24648023,Maize  
18.74826712,62.49878458,Maize  
19.74213321,59.66263104,Maize  
25.73044432,70.74739256,Maize  
17.02498456,16.98861173, Chickpea
19.02061277,17.13159126, Chickpea
17.88776475,15.40589717, Chickpea
18.86805647,15.65809214, Chickpea
18.36952567,19.56381041, Chickpea
20.45078582,15.40312102, Chickpea
20.6543203,16.60820843, Chickpea
17.3348681,18.74926979, Chickpea
18.17912258,18.90426935, Chickpea
18.01272266,18.30968112, Chickpea
20.99373558,19.33470387, Chickpea
19.46233971,15.22538951, Chickpea
19.81344531,14.69765308, Chickpea
18.97424756,19.5161216, Chickpea
18.19737048,14.71070537, Chickpea
18.72963144,19.18197264, Chickpea
20.99502153,19.8601304, Chickpea
20.28155898,16.39535215, Chickpea
17.48042641,15.7559405, Chickpea
20.88818675,14.32313811, Chickpea
17.08498521,16.14565756, Chickpea
20.09340593,15.11279612, Chickpea
17.57212145,14.99927489, Chickpea
19.12065218,18.43475844, Chickpea
18.57665902,19.22008229, Chickpea
17.16606398,14.42457525, Chickpea
18.2872007,16.67921616, Chickpea
19.03025305,18.66725565, Chickpea
17.1418614,17.0662427, Chickpea
17.47809436,17.93253975, Chickpea
20.56601874,14.25803981, Chickpea
17.22385224,15.82069268, Chickpea
19.69141713,19.44225438, Chickpea
17.84851658,19.09172907, Chickpea
18.8202251,16.1074793, Chickpea
17.47500984,16.54314829, Chickpea
18.72649425,17.58406365, Chickpea
18.65580107,16.17772668, Chickpea
18.2356751,19.68538502, Chickpea
18.81198127,15.21618225, Chickpea
18.65054116,17.80852431, Chickpea
20.36720401,16.89574311, Chickpea
18.38120357,16.63805158, Chickpea
17.17012591,17.30457712, Chickpea
19.37101121,15.77458129, Chickpea
17.92845928,14.27327988, Chickpea
19.45339934,18.23490739, Chickpea
19.12829388,14.92241479, Chickpea
19.1034283,17.26184541, Chickpea
17.48504075,16.96070581, Chickpea
19.40751744,18.98030507, Chickpea
20.18649426,19.63719995, Chickpea
17.30287885,15.15405941, Chickpea
17.50361137,15.48083156, Chickpea
18.17234999,14.70085967, Chickpea
17.57445618,16.71826572, Chickpea
20.93175255,18.91295403, Chickpea
19.71098332,17.63879418, Chickpea
19.07937684,17.86754927, Chickpea
18.54988627,16.02542689, Chickpea
18.19903647,17.41333199, Chickpea
18.88852533,14.99451145, Chickpea
18.49311205,14.72115044, Chickpea
19.48974337,17.17260319, Chickpea
17.25769499,18.74943955, Chickpea
19.62416326,18.71483156, Chickpea
20.67526473,19.85388984, Chickpea
20.02381489,16.63294455, Chickpea
20.1187446,14.44228303, Chickpea
20.65691793,15.84572566, Chickpea
19.2582557,14.2804191, Chickpea
17.927806,15.85622899, Chickpea
19.16288268,15.83500655, Chickpea
20.26942271,19.96978871, Chickpea
17.09104223,18.25142068, Chickpea
17.06579293,17.54024066, Chickpea
20.62767492,14.44008871, Chickpea
20.8248451,17.85057083, Chickpea
19.46210401,18.72831993, Chickpea
17.18248372,16.42891834, Chickpea
17.48911699,16.39055394, Chickpea
17.48395377,14.76014523, Chickpea
19.48316794,17.44534641, Chickpea
19.71359733,18.09665739, Chickpea
19.48649305,16.06240074, Chickpea
19.95264829,14.82633099, Chickpea
19.41789736,16.80472243, Chickpea
19.45591848,18.02235902, Chickpea
20.19137759,16.41998269, Chickpea
18.8392908,14.74071856, Chickpea
20.71219282,19.83643308, Chickpea
18.99424448,15.9362937, Chickpea
19.96837462,15.57324389, Chickpea
17.81564548,17.60756635, Chickpea
20.71424384,15.27824066, Chickpea
17.34150229,18.75626255, Chickpea
17.43732714,14.33847406, Chickpea
18.89780215,19.76182946, Chickpea
18.59190771,14.77959596, Chickpea
18.31561493,15.36143547, Chickpea
17.13692774,20.59541693,KidneyBeans  
19.63474332,18.90705639,KidneyBeans  
22.91350245,21.33953114,KidneyBeans  
16.43340342,24.24045875,KidneyBeans  
22.13974653,23.02251117,KidneyBeans  
17.84806561,18.77621951,KidneyBeans  
19.88394011,20.31564139,KidneyBeans  
19.32509638,23.3334788,KidneyBeans  
18.4167001,23.42829938,KidneyBeans  
21.81167649,23.20591245,KidneyBeans  
19.72702528,18.28173015,KidneyBeans  
17.15432954,19.87070659,KidneyBeans  
19.62207826,18.67170854,KidneyBeans  
21.63149148,21.17919701,KidneyBeans  
16.06522754,18.72479695,KidneyBeans  
20.61162204,24.36314135,KidneyBeans  
21.42451099,20.39659714,KidneyBeans  
19.07096165,21.21092266,KidneyBeans  
21.18853178,19.63438599,KidneyBeans  
23.0429097,22.42610972,KidneyBeans  
20.65375833,23.10538637,KidneyBeans  
18.09551014,18.29318436,KidneyBeans  
18.23775702,21.07643273,KidneyBeans  
17.48189735,18.8251973,KidneyBeans  
19.9191786,21.47324158,KidneyBeans  
20.27514686,23.2353604,KidneyBeans  
15.77370214,19.2303162,KidneyBeans  
16.71170642,19.17651433,KidneyBeans  
17.66148158,18.15302753,KidneyBeans  
18.50692825,23.61670065,KidneyBeans  
24.51324787,20.81527638,KidneyBeans  
18.87614998,24.54038287,KidneyBeans  
21.59343016,20.31871249,KidneyBeans  
20.12373284,24.45202552,KidneyBeans  
15.43546065,18.37477907,KidneyBeans  
22.64236876,21.59396123,KidneyBeans  
21.98560799,24.87304788,KidneyBeans  
20.53052663,18.09224048,KidneyBeans  
15.78601387,21.14544088,KidneyBeans  
19.6365349,19.68751084,KidneyBeans  
20.57341244,19.7520218,KidneyBeans  
20.16080524,24.84207559,KidneyBeans  
21.53989176,24.25386207,KidneyBeans  
15.53834801,23.75560241,KidneyBeans  
19.91853092,20.70099804,KidneyBeans  
20.76952209,18.93146941,KidneyBeans  
23.46168338,23.22197648,KidneyBeans  
24.32116642,21.0278674,KidneyBeans  
20.12574053,24.96969858,KidneyBeans  
21.80619564,18.57086554,KidneyBeans  
19.52226241,24.92607153,KidneyBeans  
17.00067625,19.90790546,KidneyBeans  
16.78791503,24.96881755,KidneyBeans  
24.84906168,22.89464642,KidneyBeans  
16.51783455,20.4555596,KidneyBeans  
18.15300153,19.38602098,KidneyBeans  
23.18864385,22.3104551,KidneyBeans  
23.38002569,21.98879437,KidneyBeans  
18.358923,19.37703396,KidneyBeans  
19.25975367,20.51346956,KidneyBeans  
22.95458237,24.03553105,KidneyBeans  
20.120043,22.89845607,KidneyBeans  
21.14011423,22.7182355,KidneyBeans  
24.92360104,18.22590825,KidneyBeans  
15.33042636,24.91506728,KidneyBeans  
18.81097271,21.27833035,KidneyBeans  
23.44260668,22.77255917,KidneyBeans  
22.8352024,18.97267518,KidneyBeans  
24.9035819,22.27512704,KidneyBeans  
23.78709569,24.35679348,KidneyBeans  
22.05592283,19.60379304,KidneyBeans  
18.87492997,20.18238348,KidneyBeans  
18.62328774,23.02410338,KidneyBeans  
23.00884744,18.86880997,KidneyBeans  
19.33162606,24.13995025,KidneyBeans  
16.24469193,21.35793891,KidneyBeans  
17.91652287,24.90814655,KidneyBeans  
15.46789263,21.43780702,KidneyBeans  
17.06104474,23.77201471,KidneyBeans  
21.32776028,18.48522915,KidneyBeans  
23.90910104,20.74619325,KidneyBeans  
23.89756791,22.74378977,KidneyBeans  
22.98666928,20.57940608,KidneyBeans  
21.35135729,22.91244883,KidneyBeans  
24.1638445,19.27907819,KidneyBeans  
24.62835037,18.18325169,KidneyBeans  
21.02213209,24.93896255,KidneyBeans  
17.30844532,20.01730914,KidneyBeans  
23.82576704,24.75485098,KidneyBeans  
19.30607278,23.96362799,KidneyBeans  
16.03768615,22.33195853,KidneyBeans  
19.18572809,20.83398341,KidneyBeans  
19.92889503,21.79992115,KidneyBeans  
19.56376468,24.67385131,KidneyBeans  
18.31357543,24.32991649,KidneyBeans  
20.10993761,23.22323766,KidneyBeans  
23.60506572,21.90539577,KidneyBeans  
19.73136909,24.89487354,KidneyBeans  
20.93409877,21.1893007,KidneyBeans  
18.78226261,20.24768314,KidneyBeans  
36.51268371,57.92887167,Pigeonpea  
36.89163721,62.73178224,Pigeonpea  
29.23540524,59.38967583,Pigeonpea  
27.33534897,43.35795962,Pigeonpea  
21.0643684,55.46985938,Pigeonpea  
30.33276599,42.35249879,Pigeonpea  
31.80130272,45.03186173,Pigeonpea  
33.18184225,38.23184742,Pigeonpea  
29.38538562,63.47742011,Pigeonpea  
30.27374995,67.38680755,Pigeonpea  
35.45790488,68.75810535,Pigeonpea  
33.80020039,40.03262418,Pigeonpea  
28.69180475,49.47225353,Pigeonpea  
31.24021696,56.67369054,Pigeonpea  
28.98039357,57.23265151,Pigeonpea  
27.32198928,34.13737127,Pigeonpea  
21.47607807,38.80023714,Pigeonpea  
18.31910448,34.69776639,Pigeonpea  
36.97794384,37.73992903,Pigeonpea  
24.80467592,40.1242747,Pigeonpea  
19.3479443,55.96805489,Pigeonpea  
28.88302142,50.12323801,Pigeonpea  
19.54314136,47.19188279,Pigeonpea  
24.7741949,50.54621094,Pigeonpea  
18.33124824,38.40975482,Pigeonpea  
19.14729038,45.3733757,Pigeonpea  
28.23416057,49.4421345,Pigeonpea  
30.11812084,34.13307843,Pigeonpea  
33.4126864,35.42910045,Pigeonpea  
24.18553163,46.68746847,Pigeonpea  
26.88630675,41.69617915,Pigeonpea  
31.33170829,57.97429171,Pigeonpea  
33.30711818,67.07780816,Pigeonpea  
23.45379018,46.48714759,Pigeonpea  
34.53823889,39.04468913,Pigeonpea  
19.50112224,34.51086611,Pigeonpea  
28.76794904,37.57792132,Pigeonpea  
30.97758716,32.24914235,Pigeonpea  
18.39759147,36.82639309,Pigeonpea  
35.09357419,30.98685456,Pigeonpea  
34.93174223,30.40046769,Pigeonpea  
29.50523036,35.72032498,Pigeonpea  
34.51934775,47.52980027,Pigeonpea  
28.43430726,52.10010827,Pigeonpea  
18.41645629,34.80541039,Pigeonpea  
31.07508973,47.19847683,Pigeonpea  
20.89342749,46.24856523,Pigeonpea  
30.90607799,52.79913039,Pigeonpea  
27.9348279,66.45457122,Pigeonpea  
35.95176642,36.52780776,Pigeonpea  
19.54317155,56.92831399,Pigeonpea  
19.63736208,32.31528909,Pigeonpea  
31.2192752,56.46868874,Pigeonpea  
33.50876355,45.70976142,Pigeonpea  
24.80710166,45.01110015,Pigeonpea  
36.20970524,31.94550613,Pigeonpea  
30.50420876,35.48885969,Pigeonpea  
26.01630259,49.94704718,Pigeonpea  
31.48469278,35.6395615,Pigeonpea  
33.15122581,32.45974539,Pigeonpea  
23.50222822,51.29019509,Pigeonpea  
34.87248659,38.83786012,Pigeonpea  
28.09269012,44.93322042,Pigeonpea  
24.54757829,57.3414485,Pigeonpea  
33.64769646,48.41490082,Pigeonpea  
20.5591255,60.54880693,Pigeonpea  
19.95991719,59.33157782,Pigeonpea  
28.87667593,62.4901206,Pigeonpea  
36.04353699,43.61444121,Pigeonpea  
23.6734328,47.2879691,Pigeonpea  
25.74679443,40.7192594,Pigeonpea  
31.08564994,66.68832981,Pigeonpea  
18.72987676,61.33186249,Pigeonpea  
29.50304807,63.46513414,Pigeonpea  
20.43517772,39.37252634,Pigeonpea  
36.00415838,56.01334416,Pigeonpea  
31.46846241,35.39454002,Pigeonpea  
36.30049702,56.03021253,Pigeonpea  
29.49096726,67.10604388,Pigeonpea  
30.5753044,34.75591197,Pigeonpea  
24.69487673,59.96669215,Pigeonpea  
23.17409556,36.67847052,Pigeonpea  
19.04380471,33.10695144,Pigeonpea  
29.32379604,45.93248374,Pigeonpea  
34.6455408,54.32342534,Pigeonpea  
21.9989826,56.31006755,Pigeonpea  
22.99774444,60.24218572,Pigeonpea  
30.55992394,35.29006485,Pigeonpea  
31.46417866,48.17631461,Pigeonpea  
25.95058595,40.58227261,Pigeonpea  
21.01142393,69.69141302,Pigeonpea  
19.25100056,47.70351758,Pigeonpea  
19.24462755,50.54495302,Pigeonpea  
22.47253208,62.56532471,Pigeonpea  
36.75087487,58.25799145,Pigeonpea  
29.89286629,66.35375127,Pigeonpea  
29.37735586,44.82294584,Pigeonpea  
29.65052947,42.89833235,Pigeonpea  
19.54284889,66.34777265,Pigeonpea  
20.04611791,48.93905624,Pigeonpea  
27.91095209,64.70930606,Mothbeans  
27.32220619,51.27868781,Mothbeans  
28.66024187,59.3189118,Mothbeans  
29.02955344,61.09387478,Mothbeans  
27.78031515,54.65030015,Mothbeans  
31.99928579,54.1077461,Mothbeans  
27.33580911,55.27755933,Mothbeans  
28.92952635,53.57014709,Mothbeans  
27.65472156,58.59986279,Mothbeans  
28.52396666,55.77264351,Mothbeans  
31.02215872,45.89239456,Mothbeans  
25.74095321,45.38497051,Mothbeans  
31.70447482,56.85420099,Mothbeans  
24.47876451,58.51663927,Mothbeans  
31.46511256,51.79939437,Mothbeans  
25.60973447,50.7330069,Mothbeans  
30.30260453,47.18283631,Mothbeans  
28.17489437,43.6672299,Mothbeans  
25.50634557,44.8302551,Mothbeans  
31.12896766,43.58788762,Mothbeans  
26.34043268,55.59160391,Mothbeans  
28.23494706,61.5620517,Mothbeans  
27.04453473,49.32609633,Mothbeans  
25.16125354,55.25435777,Mothbeans  
27.3179125,51.66921088,Mothbeans  
25.4123765,49.66474269,Mothbeans  
31.21629982,46.01868196,Mothbeans  
30.573999,58.22686794,Mothbeans  
25.42517036,53.2208266,Mothbeans  
27.09400578,43.65305437,Mothbeans  
24.30935081,56.32938343,Mothbeans  
30.06142622,45.90067655,Mothbeans  
28.09568993,60.9835384,Mothbeans  
26.33908791,40.00933429,Mothbeans  
28.61409059,57.14218792,Mothbeans  
28.70012137,44.359648,Mothbeans  
24.21610338,59.79236306,Mothbeans  
28.50677929,45.20094476,Mothbeans  
25.97948991,64.95585424,Mothbeans  
30.88482722,41.36561835,Mothbeans  
25.5042419,61.66852372,Mothbeans  
25.12528913,51.33189406,Mothbeans  
27.10508014,63.56791363,Mothbeans  
31.1006247,44.82069159,Mothbeans  
26.45707778,56.40226277,Mothbeans  
30.04132304,63.56222995,Mothbeans  
27.77799528,54.82130787,Mothbeans  
30.99256944,43.02151392,Mothbeans  
26.4908332,47.36534833,Mothbeans  
31.96987867,57.17377029,Mothbeans  
25.36140526,46.82652785,Mothbeans  
25.54249137,56.96640758,Mothbeans  
28.99319096,62.85948245,Mothbeans  
29.34317422,60.50320928,Mothbeans  
28.63618921,61.39451307,Mothbeans  
24.83206631,44.17085032,Mothbeans  
25.44689075,58.55363573,Mothbeans  
31.01274943,62.40392519,Mothbeans  
27.06179658,52.3003173,Mothbeans  
27.0956288,42.26206161,Mothbeans  
28.56800579,57.30636014,Mothbeans  
28.79929247,49.84213387,Mothbeans  
27.94293692,45.41393636,Mothbeans  
30.47757686,61.58245338,Mothbeans  
30.58139475,50.77148138,Mothbeans  
26.85911286,41.81420849,Mothbeans  
26.31051759,61.18749126,Mothbeans  
28.77833449,44.2252605,Mothbeans  
28.90245417,43.35365671,Mothbeans  
29.37687468,57.69622912,Mothbeans  
24.17093241,58.25204566,Mothbeans  
26.65333029,59.79023382,Mothbeans  
28.19912143,53.50567601,Mothbeans  
28.76488954,52.62741529,Mothbeans  
29.3499706,61.25353851,Mothbeans  
28.00937423,52.60950014,Mothbeans  
26.85851927,48.8246387,Mothbeans  
31.2123945,40.92604945,Mothbeans  
24.20422636,61.43378674,Mothbeans  
29.98835437,49.60384796,Mothbeans  
29.93964907,54.61813464,Mothbeans  
31.2119298,41.55934359,Mothbeans  
26.80474415,48.23991436,Mothbeans  
31.49398069,62.84916863,Mothbeans  
30.99694676,46.42693735,Mothbeans  
29.61253065,63.04749127,Mothbeans  
29.97604322,57.03184356,Mothbeans  
30.88883074,52.62696801,Mothbeans  
30.39321309,60.16299493,Mothbeans  
30.43683729,55.20522037,Mothbeans  
25.32688786,63.18180319,Mothbeans  
30.53684308,59.96664731,Mothbeans  
30.38257873,40.5926071,Mothbeans  
24.01825377,53.76623369,Mothbeans  
28.69841277,61.14754363,Mothbeans  
29.33743412,49.00323081,Mothbeans  
27.96583691,61.34900107,Mothbeans  
24.86803974,48.27531965,Mothbeans  
25.87682261,45.96341933,Mothbeans  
31.01963639,49.9767522,Mothbeans  
27.43329405,87.80507732,Mungbeans  
28.3340432,80.77275974,Mungbeans  
27.01470397,84.34262707,Mungbeans  
28.17432665,81.04554836,Mungbeans  
29.87888063,87.32761241,Mungbeans  
29.89232778,89.71503316,Mungbeans  
28.56212158,83.24855855,Mungbeans  
27.53592929,85.5701901,Mungbeans  
29.68361658,87.93598094,Mungbeans  
28.14448546,82.1193047,Mungbeans  
29.53037621,86.73346018,Mungbeans  
27.88352946,86.45147631,Mungbeans  
28.22471276,82.35916228,Mungbeans  
29.008124,84.96089355,Mungbeans  
29.75538903,86.45193297,Mungbeans  
29.78416743,85.16906976,Mungbeans  
27.8640132,80.4513142,Mungbeans  
27.11026483,84.96771717,Mungbeans  
27.11030369,83.64274107,Mungbeans  
28.95451232,89.07866095,Mungbeans  
